"","zpid","bathrooms","bedrooms","sqft","st","city","state","lat","long","valuation","lowval","highval","nb","nbid"
"2244","62646575",NA,NA,"1382","579 Washington Ave APT 1B","Brooklyn","NY","40.680392","-73.964205","1422431","1322861","1522001","Crown Heights","403222"
"2245","62646576","1.0","2","740","579 Washington Ave APT 1C","Brooklyn","NY","40.680392","-73.964205","826741","777137","901148","Crown Heights","403222"
"2246","62646577","1.5","3","1125","579 Washington Ave APT 1D","Brooklyn","NY","40.680392","-73.964205","1248454","1123609","1348330","Crown Heights","403222"
"2247","62646578",NA,NA,"663","579 Washington Ave APT 2A","Brooklyn","NY","40.680404","-73.963989","774483","720269","828697","Crown Heights","403222"
"2248","62646579","1.0","2","765","579 Washington Ave APT 2B","Brooklyn","NY","40.680392","-73.964205","866148","805518","918117","Crown Heights","403222"
"2249","62646580",NA,NA,"740","579 Washington Ave APT 2C","Brooklyn","NY","40.680392","-73.964205","814183","757190","879318","Crown Heights","403222"
"2250","62646581","1.5","3","1125","579 Washington Ave APT 2D","Brooklyn","NY","40.680392","-73.964205","1188758","1057995","1295746","Crown Heights","403222"
"2251","62646583","1.0","2","765","579 Washington Ave APT 3B","Brooklyn","NY","40.680392","-73.964205","836449","769533","903365","Crown Heights","403222"
"2252","62646584",NA,NA,"740","579 Washington Ave APT 3C","Brooklyn","NY","40.680392","-73.964205","814183","757190","879318","Crown Heights","403222"
"2253","62646585",NA,NA,"1125","579 Washington Ave APT 3D","Brooklyn","NY","40.680392","-73.964205","1123701","1033805","1213597","Crown Heights","403222"
"2254","62646586",NA,NA,"663","579 Washington Ave APT 1A","Brooklyn","NY","40.680392","-73.964205","781985","727246","836724","Crown Heights","403222"
"2255","62646587",NA,NA,"765","579 Washington Ave APT 4B","Brooklyn","NY","40.680404","-73.963989","837018","761686","878869","Crown Heights","403222"
"2256","62646588",NA,NA,"740","579 Washington Ave APT 4C","Brooklyn","NY","40.680392","-73.964205","814258","757260","879399","Crown Heights","403222"
"2257","62646589",NA,NA,"1125","579 Washington Ave APT 4D","Brooklyn","NY","40.680392","-73.964205","1124116","1034187","1214045","Crown Heights","403222"
"2258","62646590","1.0","1","14269","579 Washington Ave APT 4A","Brooklyn","NY","40.680392","-73.964205","","","","Crown Heights","403222"
"2259","62646582","1.0","1",NA,"579 Washington Ave APT 3A","Brooklyn","NY","40.680392","-73.964205","776236","729662","815048","Crown Heights","403222"
"2260","89074188","1.0","2","567","925 Pacific St","Brooklyn","NY","40.68032","-73.963584","","","","Crown Heights","403222"
"2261","89067088",NA,NA,"14284","935 Pacific St","Brooklyn","NY","40.680236","-73.963188","","","","Crown Heights","403222"
"2262","89066717","1.0","1","31264","957 Pacific St","Brooklyn","NY","40.680065","-73.962371","1449644","1290183","1551119","Crown Heights","403222"
"2263","114313807",NA,NA,"4000","951 Pacific St # 3","Brooklyn","NY","40.680152","-73.962677","2345882","2205129","2557011","Crown Heights","403222"
"2264","2097396400","1.0","0",NA,"670 Pacific St","Brooklyn","NY","40.68189","-73.973357","915789","796736","998210","Prospect Heights","403220"
"2265","62646728","1.5","3","2815","700 Pacific St","Brooklyn","NY","40.681505","-73.97222","","","","Prospect Heights","403220"
"2266","89071520",NA,NA,"7085","565 Dean St","Brooklyn","NY","40.680992","-73.971366","","","","Prospect Heights","403220"
"2267","89074450",NA,NA,"5266","543 Dean St","Brooklyn","NY","40.68127","-73.972091","","","","Prospect Heights","403220"
"2268","112505824","1.0","1","7272","499 Dean St","Brooklyn","NY","40.681564","-73.973548","","","","Prospect Heights","403220"
"2269","2114976306","1.0","3",NA,"750 Pacific St","Brooklyn","NY","40.681038","-73.970097","2433560","2092862","2993279","Prospect Heights","403220"
"2270","62646704","2.0","3","1958","700 Pacific St # 802","Brooklyn","NY","40.681878","-73.972397","2027766","1601935","2129154","Prospect Heights","403220"
"2271","2096775578",NA,NA,NA,"581 Vanderbilt Ave # H546","Brooklyn","NY","40.680318","-73.967595","","","","Prospect Heights","403220"
"2272","79724921","2.5","3","9200","735 Dean St","Brooklyn","NY","40.679816","-73.965977","","","","Prospect Heights","403220"
"2273","116167095","4.5","5","2860","727 Dean St","Brooklyn","NY","40.680019","-73.966011","","","","Prospect Heights","403220"
"2274","122026850",NA,NA,NA,"870 Pacific St","Brooklyn","NY","40.680168","-73.965584","4653563","4327814","5025848","Prospect Heights","403220"
"2275","2114208851","2.0","2",NA,"870 Pacific St","Brooklyn","NY","40.680161","-73.965584","","","","Prospect Heights","403220"
"2276","120729563",NA,NA,"5589","731 Dean St","Brooklyn","NY","40.679996","-73.965927","3778127","3589221","4004815","Prospect Heights","403220"
"2277","122025602",NA,NA,NA,"731 Dean St","Brooklyn","NY","40.679996","-73.965927","4371953","4153355","4590551","Prospect Heights","403220"
"2278","89067682","2.0","2","76162","35 Underhill Ave","Brooklyn","NY","40.679859","-73.964683","","","","Prospect Heights","403220"
"2279","124764975",NA,NA,"11581","618 Washington Ave","Brooklyn","NY","40.680023","-73.964439","4546494","4319169","4773819","Prospect Heights","403220"
"2280","2105996120","1.0","2",NA,"618 Washington Ave","Brooklyn","NY","40.6799","-73.9642","1693468","1422513","1930554","Prospect Heights","403220"
"2281","94715643","1.0","2","6206","587 Washington Ave","Brooklyn","NY","40.680019","-73.963943","","","","Crown Heights","403222"
"2282","94718008",NA,NA,"7418","916 Pacific St","Brooklyn","NY","40.679759","-73.963317","","","","Crown Heights","403222"
"2283","120729591","2.0","2","36885","904 Pacific St","Brooklyn","NY","40.679859","-73.963676","","","","Crown Heights","403222"
"2284","124765030",NA,NA,NA,"591 Washington Ave","Brooklyn","NY","40.679897","-73.963912","1475515","1372229","1564046","Crown Heights","403222"
"2285","2115592879","2.0","2","1200","591 Washington Ave","Brooklyn","NY","40.679901","-73.964103","1120691","1031036","1210346","Crown Heights","403222"
"2286","64426969",NA,NA,"1429","618 Dean St # 1-4B","Brooklyn","NY","40.680457","-73.969494","1374639","1237175","1443371","Prospect Heights","403220"
"2287","64462203",NA,NA,"1489","618 Dean St # 1-2A","Brooklyn","NY","40.680457","-73.969494","1461529","1359222","1534605","Prospect Heights","403220"
"2288","64469046",NA,NA,"1489","618 Dean St # 1-4A","Brooklyn","NY","40.680294","-73.969635","1412100","1313253","1482705","Prospect Heights","403220"
"2289","64517267",NA,NA,"1466","618 Dean St # 1-3D","Brooklyn","NY","40.680457","-73.969494","1397562","1285757","1467440","Prospect Heights","403220"
"2290","64521392",NA,NA,"1999","618 Dean St # 1-1D","Brooklyn","NY","40.680457","-73.969494","1889400","1700460","1983870","Prospect Heights","403220"
"2291","64527777",NA,NA,"2478","618 Dean St # 1-1E","Brooklyn","NY","40.680457","-73.969494","2666452","2533129","2799775","Prospect Heights","403220"
"2292","64551152","2.0","2","1395","618 Dean St # 4A","Brooklyn","NY","40.680279","-73.969625","","","","Prospect Heights","403220"
"2293","64575858",NA,NA,"1409","618 Dean St # 1-3C","Brooklyn","NY","40.680457","-73.969494","1347528","1199300","1428380","Prospect Heights","403220"
"2294","64580072",NA,NA,"2081","618 Dean St # 1-1B","Brooklyn","NY","40.680457","-73.969494","1940986","1766297","2038035","Prospect Heights","403220"
"2295","64584628",NA,NA,"1340","618 Dean St # 1-1C","Brooklyn","NY","40.680457","-73.969494","1297860","1194031","1388710","Prospect Heights","403220"
"2296","64634884",NA,NA,"1429","618 Dean St # 1-3B","Brooklyn","NY","40.680457","-73.969494","1585898","1427308","1665193","Prospect Heights","403220"
"2297","64670286",NA,NA,"1998","618 Dean St # 1-1A","Brooklyn","NY","40.680457","-73.969494","1906050","1715445","2001352","Prospect Heights","403220"
"2298","64693657",NA,NA,"1489","618 Dean St # 1-3A","Brooklyn","NY","40.680457","-73.969494","1462645","1360260","1535777","Prospect Heights","403220"
"2299","64752365",NA,NA,"1466","618 Dean St # 1-2D","Brooklyn","NY","40.680457","-73.969494","1398553","1286669","1468481","Prospect Heights","403220"
"2300","64842114",NA,NA,"1409","618 Dean St # 1-2C","Brooklyn","NY","40.680294","-73.969635","1345249","1197272","1439416","Prospect Heights","403220"
"2301","64865550",NA,NA,"1466","618 Dean St # 1-4D","Brooklyn","NY","40.680457","-73.969494","1401656","1289524","1471739","Prospect Heights","403220"
"2302","64878508",NA,NA,"1409","618 Dean St # 1-4C","Brooklyn","NY","40.680457","-73.969494","1349724","1187757","1430707","Prospect Heights","403220"
"2303","64900807",NA,NA,"1429","618 Dean St # 1-2B","Brooklyn","NY","40.680457","-73.969494","1361323","1225191","1429389","Prospect Heights","403220"
"2304","2105258793","2.0","2","1940","618 Dean St APT 1B","Brooklyn","NY","40.6804","-73.9697","1875613","1763076","1969394","Prospect Heights","403220"
"2305","2106013351","2.0","2","1429","618 Dean St APT 4B","Brooklyn","NY","40.680458","-73.969497","","","","Prospect Heights","403220"
"2306","2106043526","2.0","3","1293","618 Dean St APT 1C","Brooklyn","NY","40.6804","-73.9697","1510305","1419687","1600923","Prospect Heights","403220"
"2307","2112213026","2.0","2","1395","618 Dean St APT 2A","Brooklyn","NY","40.680527","-73.969665","1488510","1339659","1562935","Prospect Heights","403220"
"2308","2116816029","2.0","2","1322","618 Dean St APT 2C","Brooklyn","NY","40.680457","-73.969494","1680851","1596808","1764894","Prospect Heights","403220"
"2309","2122253857","3.0","2","2342","618 Dean St APT 1E","Brooklyn","NY","40.680413","-73.969693","1976959","1878111","2075807","Prospect Heights","403220"
"2310","2129468797","2.0","3","1877","618 Dean St APT 1D","Brooklyn","NY","40.680457","-73.969494","1948934","1851487","2046381","Prospect Heights","403220"
"2311","94719326",NA,NA,"7592","660 Dean St","Brooklyn","NY","40.680038","-73.968513","","","","Prospect Heights","403220"
"2312","121710641","1.0","0","1797","659 Bergen St","Brooklyn","NY","40.679496","-73.967437","1713711","1576614","1885082","Prospect Heights","403220"
"2313","122025631",NA,NA,NA,"659 Bergen St","Brooklyn","NY","40.679497","-73.967438","4848375","4605956","5139278","Prospect Heights","403220"
"2314","2102735556",NA,NA,NA,"737 Bergen St","Brooklyn","NY","40.678727","-73.96422","1191265","1107876","1262741","Prospect Heights","403220"
"2315","2097956402",NA,NA,NA,"735 Bergen St","Brooklyn","NY","40.678874","-73.964402","","","","Prospect Heights","403220"
"2316","89072903",NA,NA,"6993","765 Bergen St","Brooklyn","NY","40.678531","-73.962882","3571003","3392453","3785263","Crown Heights","403222"
"2317","89074823",NA,NA,"14326","765 Bergen St","Brooklyn","NY","40.678531","-73.962882","","","","Crown Heights","403222"
"2318","30589602","7.0","7","5400","828 Dean St","Brooklyn","NY","40.678825","-73.96268","3948168","3750760","4145576","Crown Heights","403222"
"2319","94718976","1.5","1",NA,"802 Dean St","Brooklyn","NY","40.678951","-73.963409","","","","Crown Heights","403222"
"2320","62646756","1.0","2","3840","177 Saint Marks Ave","Brooklyn","NY","40.67915","-73.970045","2931608","2667763","3342033","Prospect Heights","403220"
"2321","30589706",NA,NA,"2700","622 Bergen St","Brooklyn","NY","40.67939","-73.96912","2347792","2136491","2840828","Prospect Heights","403220"
"2322","122026326",NA,NA,NA,"622 Bergen St","Brooklyn","NY","40.679367","-73.969109","3455547","3282770","3628324","Prospect Heights","403220"
"2323","89069117",NA,NA,"4344","617 Vanderbilt Ave","Brooklyn","NY","40.678787","-73.968109","","","","Prospect Heights","403220"
"2324","89067235",NA,NA,"33045","662 Bergen St","Brooklyn","NY","40.679163","-73.967339","","","","Prospect Heights","403220"
"2325","122026715",NA,NA,"5665","648 Bergen St","Brooklyn","NY","40.679263","-73.967823","4290282","4075768","4547699","Prospect Heights","403220"
"2326","82784361","2.0","3","1696","647 Washington Ave APT 7A","Brooklyn","NY","40.677963","-73.963432","1841160","1712279","1933218","Crown Heights","403222"
"2327","83042648","1.5","1","1833","647 Washington Ave APT 1B","Brooklyn","NY","40.677963","-73.963432","1808980","1628082","1935609","Crown Heights","403222"
"2328","83043549","2.0","3","2112","647 Washington Ave APT 2A","Brooklyn","NY","40.677963","-73.963432","2020595","1919565","2141831","Crown Heights","403222"
"2329","83047812","2.0","3","1426","647 Washington Ave APT 4A","Brooklyn","NY","40.677963","-73.963432","1610968","1498200","1691516","Crown Heights","403222"
"2330","83047937",NA,NA,"1505","647 Washington Ave APT 6A","Brooklyn","NY","40.677963","-73.963432","1504383","1399076","1579602","Crown Heights","403222"
"2331","83048476",NA,NA,"1426","647 Washington Ave APT 3A","Brooklyn","NY","40.677963","-73.963432","1424134","1338686","1523823","Crown Heights","403222"
"2332","83048699",NA,NA,"1827","647 Washington Ave APT 5A","Brooklyn","NY","40.677963","-73.963432","1791708","1594620","1935045","Crown Heights","403222"
"2333","94716238","1.0","1","1294","655 Washington Ave","Brooklyn","NY","40.677753","-73.963432","","","","Crown Heights","403222"
"2334","94717527","1.0","1","11375","651 Washington Ave","Brooklyn","NY","40.677894","-73.963417","","","","Crown Heights","403222"
"2335","30589788",NA,NA,"4015","355 Saint Marks Ave","Brooklyn","NY","40.677715","-73.96304","2940031","2793029","3087033","Crown Heights","403222"
"2336","122026973",NA,NA,"10284","355 Saint Marks Ave","Brooklyn","NY","40.677715","-73.963043","4348791","4087864","4566231","Crown Heights","403222"
"2337","2097386773","2.0","2","1200","316 Bergen St # 802","Brooklyn","NY","40.68298","-73.981264","1609981","1465083","1722680","Boerum Hill","272994"
"2338","2100388064","1.0","2",NA,"804 Bergen St APT 3R","Brooklyn","NY","40.67786","-73.96123","1017603","966723","1068483","Crown Heights","403222"
"2339","2105281336","1.0","2",NA,"804 Bergen St APT 3F","Brooklyn","NY","40.67786","-73.961227","1001549","951472","1051626","Crown Heights","403222"
"2340","2105997824","1.0","2",NA,"804 Bergen St APT 2F","Brooklyn","NY","40.677654","-73.961296","1014445","963723","1065167","Crown Heights","403222"
"2341","2109102170","1.0","3","1500","804 Bergen St APT 4F","Brooklyn","NY","40.677654","-73.961296","1175621","1081571","1387233","Crown Heights","403222"
"2342","2112267921","1.5","2","1200","804 Bergen St APT 1R","Brooklyn","NY","40.677652","-73.961297","1121623","1031893","1245002","Crown Heights","403222"
"2343","2116579960","1.0","2",NA,"804 Bergen St APT 4R","Brooklyn","NY","40.677685","-73.961293","","","","Crown Heights","403222"
"2344","2117661936","1.0","1","850","804 Bergen St APT 1F","Brooklyn","NY","40.67786","-73.96123","","","","Crown Heights","403222"
"2345","2117714671",NA,NA,NA,"804 Bergen St STE 1","Brooklyn","NY","40.677654","-73.961296","","","","Crown Heights","403222"
"2346","2118982126","1.0","1",NA,"824 Bergen St","Brooklyn","NY","40.677456","-73.960097","","","","Crown Heights","403222"
"2347","112500129",NA,NA,"7320","519 Saint Marks Ave","BROOKLYN","NY","40.676319","-73.956695","","","","Crown Heights","403222"
"2348","121818962","2.0","2","20450","505 Saint Marks Ave","Brooklyn","NY","40.676231","-73.957345","1725250","983393","1863270","Crown Heights","403222"
"2349","2110941142","1.0","1","650","505 Saint Marks Ave","Brooklyn","NY","40.676218","-73.957337","740850","696399","777892","Crown Heights","403222"
"2350","112507956","1.0","2","40466","892 Bergen St","Brooklyn","NY","40.676914","-73.957809","","","","Crown Heights","403222"
"2351","30589874",NA,NA,"4303","275 Flatbush Ave","Brooklyn","NY","40.679547","-73.974121","","","","Prospect Heights","403220"
"2352","62646757",NA,NA,"6612","275 Flatbush Ave","Brooklyn","NY","40.6795","-73.97387","4274039","3632933","5342549","Prospect Heights","403220"
"2353","68312962",NA,NA,"4060","98 Saint Marks Ave","Brooklyn","NY","40.679481","-73.973326","","","","Prospect Heights","403220"
"2354","120729684",NA,NA,NA,"96 Saint Marks Ave","Brooklyn","NY","40.679495","-73.973388","4218422","4007501","4429343","Prospect Heights","403220"
"2355","89071641",NA,NA,"5000","171 Prospect Pl","Brooklyn","NY","40.678329","-73.970916","","","","Prospect Heights","403220"
"2356","30589885",NA,NA,"2750","162 Saint Marks Ave","Brooklyn","NY","40.678795","-73.97113","2860743","2374417","3347069","Prospect Heights","403220"
"2357","89073403",NA,NA,"5941","162 Saint Marks Ave","Brooklyn","NY","40.678756","-73.971145","","","","Prospect Heights","403220"
"2358","89070817",NA,NA,"5900","190 Saint Marks Ave","Brooklyn","NY","40.678792","-73.970099","","","","Prospect Heights","403220"
"2359","120730989",NA,NA,"5966","200 Saint Marks Ave","Brooklyn","NY","40.678485","-73.969818","","","","Prospect Heights","403220"
